reviewText,Positive
This FAotD is great.  It works for all the rooted tablets I have.  My kids are playing with it and love it.  They love creating the pottery and auctioning it for cash and purchasing stuff at the store.  What a great time filler.With all the negative revi,1
"Google sells this at the same price, but the cheap bastiches here have a twisted idea of IAP really is (though often abused).When one is cheap they see IAP as rip off - when you're a spoiled rich kid you can have all the cool stuff without playing the ga",0
"ITS A AWESOME AND FUN GAME TO PLAY ,, GOOD HAND AND EYE CORDINATION WHEN YOU ARE BUILDING ONES SENT TO YOUYOU COULD MAKE THE POINTS NEEDED A LIL LESS SO YOU CAN BUILD MORE",1
this app is awesome I call it an app because it really isn't a game its quite pricey but I cant say it was for nothing,1
I hate to be one of those jerks that rates an app one star but including in app purchases in an app that already costs 5 dollars normaly is ridiculous.,0
Even though it is expensive... its alot of fun and right now it is the free app of the day. I always played it on my friends ipad but never wanted to spend the $. But now its free which is awesome! Its alot of fun.,1
"My wife and I love the movie Ghost with Patrick Swayze and Demi Moore so we were really excited when we saw this app offered today. However, two people using this app to make pottery is nearly impossile. We dropped my phone several times, called my paren",0
"In app purchases in a paid game (which costs rather high), and some items not available in any other means - that is very low... one star.",0
"Being the creative girl that I am, I was very excited to see what appeared to be craft instructions offered as a FAOTD! Then I started reading the reviews and it didn't take long to see that this app/game would likely be a total rip off. It also appears ",0
"This app has extremely pretty visuals and is a fun creative way to kill some time. It IS possible to unlock (nearly) everything through play, the IAPs exist to speed up that unlocking, but still... The presence of IAPs in any FAoTD sours the &quot;deal&q",0
I gave it one star cause I liked the pic(not that much)anyway it sucks it wouldn't even let me open the game at all its terrible save ur money!!!!!!!!,0
"You make pottery and sell it. Then you buy some new designs and maybe a lid and sell another pot. Me and my brother had a contest to see who's pot would get more money. It was a fun app, but I wouldn't play 5 bucks.",1
"It's clear from just the cost, plus the IAP that this is strictly designed to part you from your cash.It seems that more and more of the apps are being thrown together just to use IAP. But reading through the reviews and how the dev switched the game aft",0
"I liked it but. The people that thought it was bad aren't very smart, it says lets crest pottery ofcores its an activety.",1
well I read the comments and they were all bad but this game is fun if your good so try harder and it will be better for you,1
I got it on free day it is ssssssssssssssooooooooooooooooooooooooooooooo FUN. making diffrent stuff on my kindle fire. ;-))))))))))))))))))))))))) plus. ByE,1
In app purchases in an already paid game are inexcusable for any reason. I do not care what reason you can come up with it is not valid.,0
